a_r_contact,a_u_contact,a_i_contact,b_r_contact,b_u_contact,b_i_contact,c_r_contact,c_u_contact,c_i_contact,a_time_arc,b_time_arc,c_time_arc,a_energy,b_energy,c_energy,a_arc_power,b_arc_power,c_arc_power,a_is_reburn,b_is_reburn,c_is_reburn,a_energy_sum,b_energy_sum,c_energy_sum,rul,a_high_energy_rate,b_high_energy_rate,c_high_energy_rate,arc_reburn_rate
0.010846420248265213,2.500084834560619,230.4986140436966,0.014303349324359466,3.320474153641314,232.146616735868,0.019973676150668408,4.621852835173358,231.39720501669842,0.1524390243902439,1.4329268292682926,1.4329268292682926,0.14956040591463415,11.959679826646342,12.505623812865853,981.1162628000001,8346.329751361704,8727.328958765956,0,0,0,0.14956040591463415,11.959679826646342,12.505623812865853,0.9997125610807703,0.24,0.19,0.1,0.16666666666666666
0.011373181270763585,2.6213197954465604,230.4825477621678,0.014804876291777971,3.4365002917212153,232.11948711990982,0.02024650747659254,4.68840038979181,231.56588341036988,0.5487804878048781,1.7682926829268293,1.7073170731707317,1.9363137780792679,18.788685663780495,20.39945000253048,3528.39399561111,10625.325685724141,11948.249287196424,0,0,0,2.085874183993902,30.748365490426835,32.905073815396335,0.9994251221615407,0.24,0.19,0.1,0.16666666666666666
0.011558555180193473,2.6423316398590084,228.60397330514624,0.01517018956583997,3.4917326809193163,230.17066897977026,0.019430386976294876,4.458413055112772,229.45570052475273,0.09146341463414634,1.3414634146341462,1.3414634146341462,0.036195805396341464,11.32380848634146,8.455087480365856,395.7408056666667,8441.384507999997,6302.883394454548,0,0,0,2.1220699893902433,42.0721739767683,41.36016129576219,0.999137683242311,0.24,0.19,0.1,0.16666666666666666
0.011891391072386709,2.745811484789151,230.9075084718446,0.014281094982385934,3.31904570697663,232.4083490145739,0.0192752008106674,4.464173272286818,231.6019073490652,1.8902439024390243,1.9817073170731707,0.6707317073170731,20.6342701570122,26.355397084237804,2.179592326585366,10916.194534677423,13299.338836353845,3249.5740141818183,0,0,0,22.756340146402444,68.4275710610061,43.539753622347554,0.9988502443230813,0.24,0.19,0.1,0.16666666666666666
0.011570530332211802,2.680239944482582,231.6436556949272,0.014483250995277308,3.3810158643520136,233.4431589602703,0.019963585502055934,4.640821498937445,232.4643285375522,2.0426829268292686,2.0121951219512195,0.7317073170731707,25.059037044999997,24.932737245182924,3.120121500304878,12267.70768770149,12390.814873363635,4264.166050416667,0,0,0,47.81537719140244,93.36030830618903,46.65987512265243,0.9985628054038517,0.24,0.19,0.1,0.16666666666666666
0.011723804266455421,2.695709598602935,229.93471550152012,0.014972029704712326,3.4637947889561818,231.35104974217222,0.01845128500387492,4.256298304865391,230.67760884792216,0.06097560975609756,1.4329268292682926,1.4024390243902438,0.01669743847560976,10.894081954420729,11.785851190975611,273.83799100000005,7602.678470319147,8403.824327478262,0,0,0,47.83207462987805,104.25439026060975,58.44572631362804,0.998275366484622,0.24,0.19,0.1,0.16666666666666666
0.010907180820058739,2.5307758474428357,232.02841221708167,0.014902016070134914,3.4841789520631683,233.80587805470168,0.019295535899680402,4.497989283001905,233.11035808424515,0.1524390243902439,1.4634146341463414,1.4024390243902438,0.12030136082317074,13.108445333323166,10.890076405914636,789.176927,8957.437644437498,7765.0979590000015,0,0,0,47.95237599070122,117.36283559393291,69.33580271954268,0.9979879275653923,0.24,0.19,0.1,0.16666666666666666
0.011660397822562212,2.7010212161328906,231.6405715512182,0.014710090216917132,3.4339241634025637,233.44004780157144,0.019886503610578653,4.627208497571727,232.6808466778583,2.164634146341464,2.164634146341464,0.975609756097561,23.33190544981707,27.6423576275,8.160873139329267,10778.683081042253,12769.99056594366,8364.894967812499,0,0,0,71.2842814405183,145.0051932214329,77.49667585887195,0.9977004886461627,0.24,0.19,0.1,0.16666666666666666
0.011217040120975125,2.581398344889839,230.1318634015398,0.014383272800754318,3.3311964554796227,231.60211876847117,0.02088396464443182,4.8257472918709725,231.07428948639006,2.0121951219512195,0.7317073170731707,1.8902439024390243,23.703481401859747,3.557913853963414,18.830258953536582,11779.911969409086,4862.482267083332,9961.81441412903,0,0,0,94.98776284237805,148.56310707539632,96.32693481240854,0.997413049726933,0.24,0.19,0.1,0.16666666666666666
0.010901705575787448,2.526369200057663,231.74072923678082,0.015179301558467218,3.5453132971572483,233.56234695657818,0.02038733794373615,4.744931895717789,232.73915941417118,1.951219512195122,1.951219512195122,0.7012195121951219,22.195637053292682,24.93111626786586,2.8300784135670725,11375.2639898125,12777.197087281253,4035.9379115217384,0,0,0,117.18339989567073,173.49422334326218,99.15701322597562,0.9971256108077033,0.24,0.19,0.1,0.16666666666666666
